event_id,match_id,team,event_team,event_time,event_type,action_player_1,action_player_2
865,53,Belgium,home, 45 ,Substitution, Amadou Onana , Youri Tielemans 
866,53,Belgium,home, 53 ,Yellow card, Thomas Meunier ,
867,53,Belgium,home, 56 ,Yellow card, Amadou Onana ,
868,53,Canada,away, 58 ,Substitution, Cyle Larin , Junior Hoilett 
869,53,Canada,away, 58 ,Substitution, Ismaël Koné , Atiba Hutchinson 
870,53,Belgium,home, 62 ,Substitution, Leandro Trossard , Eden Hazard 
871,53,Canada,away, 74 ,Substitution, Sam Adekugbe , Richie Laryea 
872,53,Belgium,home, 78 ,Substitution, Loïs Openda , Michy Batshuayi 
873,53,Canada,away, 81 ,Yellow card, Alphonso Davies ,
874,53,Canada,away, 81 ,Substitution, Jonathan Osorio , Stephen Eustáquio 
875,53,Canada,away, 81 ,Substitution, Liam Millar , Tajon Buchanan 
876,53,Canada,away, 83 ,Yellow card, Alistair Johnston ,
877,54,Spain,home, 11 ,Goal, Dani Olmo ,
878,54,Spain,home, 21 ,Goal, Marco Asensio , Jordi Alba 
879,54,Spain,home, 31 ,Penalty, Ferran Torres , Penalty 
880,54,Costa Rica,away, 45 ,Substitution, Kendall Waston , Carlos Martínez 
881,54,Spain,home, 54 ,Goal, Ferran Torres ,
882,54,Spain,home, 57 ,Substitution, Álvaro Morata , Ferran Torres 
883,54,Spain,home, 57 ,Substitution, Carlos Soler , Pedri 
884,54,Costa Rica,away, 61 ,Substitution, Álvaro Zamora , Anthony Contreras 
885,54,Costa Rica,away, 61 ,Substitution, Bryan Ruiz , Jewison Bennette 
886,54,Spain,home, 64 ,Substitution, Alejandro Baldé , Jordi Alba 
887,54,Spain,home, 64 ,Substitution, Koke , Sergio Busquets 
888,54,Costa Rica,away, 68 ,Yellow card, Francisco Calvo ,
889,54,Spain,home, 69 ,Substitution, Nico Williams , Marco Asensio 
890,54,Costa Rica,away, 72 ,Substitution, Brandon Aguilera , Celso Borges 
891,54,Spain,home, 74 ,Goal, Gavi , Álvaro Morata 
892,54,Costa Rica,away, 82 ,Substitution, Rónald Matarrita , Bryan Oviedo 
893,54,Spain,home, 90 ,Goal, Carlos Soler ,
894,54,Spain,home, 92 ,Goal, Álvaro Morata , Dani Olmo 
895,54,Costa Rica,away, 97 ,Yellow card, Joel Campbell ,
896,55,Germany,home, 33 ,Penalty, Ilkay Gündoğan , Penalty 
897,55,Germany,home, 49 ,Disallowed goal,Disallowed goal,
898,55,Japan,away, 45 ,Substitution, Takehiro Tomiyasu , Takefusa Kubo 
899,55,Japan,away, 57 ,Substitution, Kaoru Mitoma , Yuto Nagatomo 
900,55,Japan,away, 57 ,Substitution, Takuma Asano , Daizen Maeda 
901,55,Germany,home, 67 ,Substitution, Jonas Hofmann , Thomas Müller 
902,55,Germany,home, 67 ,Substitution, Leon Goretzka , Ilkay Gündoğan 
903,55,Japan,away, 71 ,Substitution, Ritsu Dōan , Ao Tanaka 
904,55,Japan,away, 74 ,Substitution, Takumi Minamino , Hiroki Sakai 
905,55,Japan,away, 75 ,Goal, Ritsu Dōan ,
906,55,Germany,home, 79 ,Substitution, Mario Götze , Jamal Musiala 
907,55,Germany,home, 79 ,Substitution, Niclas Füllkrug , Kai Havertz 
908,55,Japan,away, 83 ,Goal, Takuma Asano , Ko Itakura 
909,55,Germany,home, 90 ,Substitution, Youssoufa Moukoko , Serge Gnabry 
910,56,Croatia,away, 45 ,Substitution, Mario Pašalić , Nikola Vlašić 
911,56,Morocco,home, 60 ,Substitution, Yahia Attiyat Allah , Noussair Mazraoui 
912,56,Morocco,home, 65 ,Substitution, Abdessamad Ezzalzouli , Sofiane Boufal 
913,56,Croatia,away, 71 ,Substitution, Marko Livaja , Andrej Kramarić 
914,56,Morocco,home, 78 ,Yellow card, Sofyan Amrabat ,
915,56,Croatia,away, 79 ,Substitution, Lovro Majer , Mateo Kovačić 
916,56,Morocco,home, 81 ,Substitution, Abderrazak Hamdallah , Youssef En-Nesyri 
917,56,Morocco,home, 82 ,Substitution, Abdelhamid Sabiri , Azzedine Ounahi 
918,56,Croatia,away, 90 ,Substitution, Mislav Oršić , Ivan Perišić 
919,57,Australia,away, 9 ,Goal, Craig Goodwin , Mathew Leckie 
920,57,France,home, 13 ,Substitution, Theo Hernandez , Lucas Hernandez 
921,57,France,home, 27 ,Goal, Adrien Rabiot , Theo Hernandez 
922,57,France,home, 32 ,Goal, Olivier Giroud , Adrien Rabiot 
923,57,Australia,away, 55 ,Yellow card, Mitchell Duke ,
924,57,Australia,away, 56 ,Substitution, Jason Cummings , Mitchell Duke 
925,57,France,home, 68 ,Goal, Kylian Mbappé , Ousmane Dembélé 
926,57,France,home, 71 ,Goal, Olivier Giroud , Kylian Mbappé 
927,57,Australia,away, 73 ,Substitution, Awer Mabil , Riley McGree 
928,57,Australia,away, 73 ,Substitution, Garang Kuol , Craig Goodwin 
929,57,France,home, 77 ,Substitution, Youssouf Fofana , Aurélien Tchouaméni 
930,57,France,home, 77 ,Substitution, Kingsley Coman , Ousmane Dembélé 
931,57,Australia,away, 80 ,Yellow card, Jackson Irvine ,
932,57,Australia,away, 85 ,Substitution, Keanu Baccus , Jackson Irvine 
933,57,Australia,away, 85 ,Substitution, Miloš Degenek , Nathaniel Atkinson 
934,57,France,home, 89 ,Substitution, Jules Koundé , Benjamin Pavard 
935,57,France,home, 89 ,Substitution, Marcus Thuram , Olivier Giroud 
936,57,Australia,away, 94 ,Yellow card, Aaron Mooy ,
937,58,Mexico,home, 29 ,Yellow card, Jorge Sánchez ,
938,58,Poland,away, 45 ,Substitution, Krystian Bielik , Nicola Zalewski 
939,58,Mexico,home, 56 ,Yellow card, Héctor Moreno ,
940,58,Poland,away, 58 ,Missed penalty, Robert Lewandowski , Missed penalty 
941,58,Mexico,home, 71 ,Substitution, Carlos Rodríguez , Héctor Herrera 
942,58,Mexico,home, 71 ,Substitution, Raúl Jiménez , Henry Martín 
943,58,Poland,away, 72 ,Substitution, Przemysław Frankowski , Sebastian Szymański 
944,58,Poland,away, 76 ,Yellow card, Przemysław Frankowski ,
945,58,Mexico,home, 84 ,Substitution, Uriel Antuna , Alexis Vega 
946,58,Poland,away, 87 ,Substitution, Arek Milik , Piotr Zieliński 
947,59,Denmark,home, 24 ,Yellow card, Rasmus Kristensen ,
948,59,Denmark,home, 46 ,Substitution, Mikkel Damsgaard , Thomas Delaney 
949,59,Denmark,home, 65 ,Substitution, Mathias Jensen , Simon Kjær 
950,59,Denmark,home, 65 ,Substitution, Jesper Lindstrøm , Andreas Skov Olsen 
951,59,Denmark,home, 65 ,Substitution, Andreas Cornelius , Kasper Dolberg 
952,59,Tunisia,away, 67 ,Substitution, Naïm Sliti , Anis Ben Slimane 
953,59,Denmark,home, 78 ,Yellow card, Mathias Jensen ,
954,59,Tunisia,away, 80 ,Substitution, Hannibal Mejbri , Youssef Msakni 
955,59,Tunisia,away, 80 ,Substitution, Taha Yassine Khenissi , Issam Jebali 
956,59,Tunisia,away, 86 ,Yellow card, Taha Yassine Khenissi ,
957,59,Tunisia,away, 88 ,Substitution, Wajdi Kechrida , Mohamed Dräger 
958,59,Tunisia,away, 88 ,Substitution, Ferjani Sassi , Aïssa Laïdouni 
959,60,Argentina,home, 10 ,Penalty, Lionel Messi , Penalty 
960,60,Argentina,home, 28 ,Disallowed goal,Disallowed goal,
961,60,Saudi Arabia,away, 49 ,Substitution, Nawaf Al-Abed , Salman Al-Faraj 
962,60,Saudi Arabia,away, 48 ,Goal, Saleh Al-Shehri , Firas Al-Buraikan 
963,60,Saudi Arabia,away, 53 ,Goal, Salem Al-Dawsari ,
964,60,Argentina,home, 59 ,Substitution, Lisandro Martínez , Cristian Romero 
965,60,Argentina,home, 59 ,Substitution, Julián Álvarez , Papu Gómez 
966,60,Argentina,home, 59 ,Substitution, Enzo Fernández , Leandro Paredes 
967,60,Saudi Arabia,away, 67 ,Yellow card, Abdulellah Al-Malki ,
968,60,Argentina,home, 71 ,Substitution, Marcos Acuña , Nicolás Tagliafico 
969,60,Saudi Arabia,away, 75 ,Yellow card, Ali Al-Bulaihi ,
970,60,Saudi Arabia,away, 78 ,Substitution, Sultan Al-Ghanam , Saleh Al-Shehri 
971,60,Saudi Arabia,away, 79 ,Yellow card, Salem Al-Dawsari ,
972,60,Saudi Arabia,away, 82 ,Yellow card, Saud Abdulhamid ,
973,60,Saudi Arabia,away, 88 ,Substitution, Abdulelah Al-Amri , Nawaf Al-Abed 
974,60,Saudi Arabia,away, 88 ,Yellow card, Nawaf Al-Abed ,
975,60,Saudi Arabia,away, 89 ,Substitution, Haitham Asiri , Firas Al-Buraikan 
976,60,Saudi Arabia,away, 92 ,Yellow card, Mohammed Al-Owais ,
977,60,Saudi Arabia,away, 99 ,Substitution, Mohammed Al-Breik , Yasser Al-Shahrani 
978,61,USA,home, 11 ,Yellow card, Sergiño Dest ,
979,61,USA,home, 13 ,Yellow card, Weston McKennie ,
980,61,USA,home, 36 ,Goal, Tim Weah , Christian Pulisic 
981,61,Wales,away, 40 ,Yellow card, Gareth Bale ,
982,61,Wales,away, 48 ,Yellow card, Chris Mepham ,
983,61,Wales,away, 45 ,Substitution, Kieffer Moore , Daniel James 
984,61,USA,home, 51 ,Yellow card, Tim Ream ,
985,61,USA,home, 66 ,Substitution, Brenden Aaronson , Weston McKennie 
986,61,USA,home, 74 ,Substitution, Haji Wright , Josh Sargent 
987,61,USA,home, 74 ,Substitution, DeAndre Yedlin , Sergiño Dest 
988,61,USA,home, 75 ,Substitution, Kellyn Acosta , Yunus Musah 
989,61,Wales,away, 79 ,Substitution, Brennan Johnson , Neco Williams 
990,61,Wales,away, 82 ,Penalty, Gareth Bale , Penalty 
991,61,USA,home, 88 ,Substitution, Jordan Morris , Tim Weah 
992,61,Wales,away, 93 ,Substitution, Sorba Thomas , Harry Wilson 
993,61,Wales,away, 95 ,Substitution, Joe Morrell , Ethan Ampadu 
994,61,USA,home, 100 ,Yellow card, Kellyn Acosta ,
995,62,Netherlands,away, 56 ,Yellow card, Matthijs de Ligt ,
996,62,Netherlands,away, 62 ,Substitution, Memphis , Vincent Janssen 
997,62,Senegal,home, 62 ,Substitution, Ismail Jakobs , Abdou Diallo 
998,62,Senegal,home, 69 ,Substitution, Bamba Dieng , Boulaye Dia 
999,62,Senegal,home, 73 ,Substitution, Nicolas Jackson , Krépin Diatta 
1000,62,Senegal,home, 73 ,Substitution, Pape Gueye , Cheikhou Kouyaté 
1001,62,Netherlands,away, 79 ,Substitution, Davy Klaassen , Steven Bergwijn 
1002,62,Netherlands,away, 79 ,Substitution, Teun Koopmeiners , Steven Berghuis 
1003,62,Netherlands,away, 84 ,Goal, Cody Gakpo , Frenkie de Jong 
1004,62,Senegal,home, 94 ,Yellow card, Nampalys Mendy ,
1005,62,Netherlands,away, 94 ,Substitution, Marten de Roon , Cody Gakpo 
1006,62,Senegal,home, 96 ,Yellow card, Idrissa Gueye ,
1007,62,Netherlands,away, 99 ,Goal, Davy Klaassen ,
1008,63,Iran,away, 20 ,Substitution, Hossein Hosseini , Alireza Beiranvand 
1009,63,Iran,away, 25 ,Yellow card, Alireza Jahanbakhsh ,
1010,63,England,home, 35 ,Goal, Jude Bellingham , Luke Shaw 
1011,63,England,home, 43 ,Goal, Bukayo Saka , Harry Maguire 
1012,63,England,home, 46 ,Goal, Raheem Sterling , Harry Kane 
1013,63,Iran,away, 45 ,Substitution, Saeid Ezatolahi , Ali Karimi 
1014,63,Iran,away, 45 ,Substitution, Ali Gholizadeh , Alireza Jahanbakhsh 
1015,63,Iran,away, 45 ,Substitution, Hossein Kanani , Roozbeh Cheshmi 
1016,63,Iran,away, 48 ,Yellow card, Morteza Pouraliganji ,
1017,63,England,home, 62 ,Goal, Bukayo Saka , Raheem Sterling 
1018,63,Iran,away, 63 ,Substitution, Mehdi Torabi , Milad Mohammadi 
1019,63,Iran,away, 65 ,Goal, Mehdi Taremi , Ali Gholizadeh 
1020,63,England,home, 70 ,Substitution, Eric Dier , Harry Maguire 
1021,63,England,home, 71 ,Substitution, Marcus Rashford , Bukayo Saka 
1022,63,England,home, 71 ,Substitution, Jack Grealish , Raheem Sterling 
1023,63,England,home, 71 ,Substitution, Phil Foden , Mason Mount 
1024,63,England,home, 71 ,Goal, Marcus Rashford , Harry Kane 
1025,63,England,home, 76 ,Substitution, Callum Wilson , Harry Kane 
1026,63,Iran,away, 77 ,Substitution, Sardar Azmoun , Ahmad Nourollahi 
1027,63,England,home, 90 ,Goal, Jack Grealish , Callum Wilson 
1028,63,Iran,away, 103 ,Penalty, Mehdi Taremi , Penalty 
1029,64,Ecuador,away, 4 ,Disallowed goal,Disallowed goal,
1030,64,Qatar,home, 15 ,Yellow card, Saad Al Sheeb ,
1031,64,Ecuador,away, 16 ,Penalty, Enner Valencia , Penalty 
1032,64,Qatar,home, 22 ,Yellow card, Almoez Ali ,
1033,64,Ecuador,away, 29 ,Yellow card, Moisés Caicedo ,
1034,64,Ecuador,away, 31 ,Goal, Enner Valencia , Ángelo Preciado 
1035,64,Qatar,home, 36 ,Yellow card, Karim Boudiaf ,
1036,64,Ecuador,away, 56 ,Yellow card, Jhegson Méndez ,
1037,64,Ecuador,away, 68 ,Substitution, Jeremy Sarmiento , Romario Ibarra 
1038,64,Qatar,home, 71 ,Substitution, Mohammed Waad , Hassan Al Haydos 
1039,64,Qatar,home, 72 ,Substitution, Mohammed Muntari , Almoez Ali 
1040,64,Ecuador,away, 77 ,Substitution, José Cifuentes , Enner Valencia 
1041,64,Qatar,home, 78 ,Yellow card, Akram Afif ,
1042,64,Ecuador,away, 90 ,Substitution, Kevin Rodríguez , Michael Estrada 
1043,64,Ecuador,away, 90 ,Substitution, Alan Franco , Moisés Caicedo 
